ccle_name,row_id,pool_id,culture,depmap_id,screen
HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000509::P955::PR500B::REP300,P955,PR500B,ACH-000509,REP300
H103_UPPER_AERODIGESTIVE_TRACT,ACH-001346::P121::PR500B::REP300,P121,PR500B,ACH-001346,REP300
H157_UPPER_AERODIGESTIVE_TRACT,ACH-001347::P121::PR500B::REP300,P121,PR500B,ACH-001347,REP300
H357_UPPER_AERODIGESTIVE_TRACT,ACH-001509::P125::PR500B::REP300,P125,PR500B,ACH-001509,REP300
H376_UPPER_AERODIGESTIVE_TRACT,ACH-001510::P121::PR500B::REP300,P121,PR500B,ACH-001510,REP300
H4_CENTRAL_NERVOUS_SYSTEM,ACH-000389::P104::PR500A::REP300,P104,PR500A,ACH-000389,REP300
H413_UPPER_AERODIGESTIVE_TRACT,ACH-001511::P121::PR500B::REP300,P121,PR500B,ACH-001511,REP300
IALM_LUNG,ACH-000672::P119::PR500A::REP300,P119,PR500A,ACH-000672,REP300
ICC10_BILIARY_TRACT,ACH-001834::P126::PR500B::REP300,P126,PR500B,ACH-001834,REP300
ICC12_BILIARY_TRACT,ACH-001838::P125::PR500B::REP300,P125,PR500B,ACH-001838,REP300
ICC137_BILIARY_TRACT,ACH-001839::P126::PR500B::REP300,P126,PR500B,ACH-001839,REP300
ICC15_BILIARY_TRACT,ACH-001841::P126::PR500B::REP300,P126,PR500B,ACH-001841,REP300
ICC4_BILIARY_TRACT,ACH-001844::P124::PR500B::REP300,P124,PR500B,ACH-001844,REP300
ICC8_BILIARY_TRACT,ACH-001848::P125::PR500B::REP300,P125,PR500B,ACH-001848,REP300
ICC9_BILIARY_TRACT,ACH-001849::P122::PR500B::REP300,P122,PR500B,ACH-001849,REP300
IGROV1_OVARY,ACH-000966::P104::PR500A::REP300,P104,PR500A,ACH-000966,REP300
IGR1_SKIN,ACH-000882::P102::PR500A::REP300,P102,PR500A,ACH-000882,REP300
IGR37_SKIN,ACH-000650::P102::PR500A::REP300,P102,PR500A,ACH-000650,REP300
IGR39_SKIN,ACH-000550::P947::PR500B::REP300,P947,PR500B,ACH-000550,REP300
IHH4_THYROID,ACH-001528::P121::PR500B::REP300,P121,PR500B,ACH-001528,REP300
IM95_STOMACH,ACH-000919::P118::PR500A::REP300,P118,PR500A,ACH-000919,REP300
IPC298_SKIN,ACH-000915::P118::PR500A::REP300,P118,PR500A,ACH-000915,REP300
ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,ACH-000961::P101::PR500A::REP300,P101,PR500A,ACH-000961,REP300
ISTMES1_PLEURA,ACH-000569::P120::PR500A::REP300,P120,PR500A,ACH-000569,REP300
ISTMES2_PLEURA,ACH-000331::P112::PR500A::REP300,P112,PR500A,ACH-000331,REP300
JAR_PLACENTA,ACH-001529::P121::PR500B::REP300,P121,PR500B,ACH-001529,REP300
JEG3_PLACENTA,ACH-001530::P122::PR500B::REP300,P122,PR500B,ACH-001530,REP300
JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000357::P953::PR500B::REP300,P953,PR500B,ACH-000357,REP300
JHH1_LIVER,ACH-000620::P111::PR500A::REP300,P111,PR500A,ACH-000620,REP300
JHH4_LIVER,ACH-000476::P108::PR500A::REP300,P108,PR500A,ACH-000476,REP300
JHH5_LIVER,ACH-000734::P109::PR500A::REP300,P109,PR500A,ACH-000734,REP300
JHH6_LIVER,ACH-000217::P102::PR500A::REP300,P102,PR500A,ACH-000217,REP300
JHH7_LIVER,ACH-000848::P118::PR500A::REP300,P118,PR500A,ACH-000848,REP300
JHOC5_OVARY,ACH-000324::P102::PR500A::REP300,P102,PR500A,ACH-000324,REP300
JHOM1_OVARY,ACH-000237::P116::PR500A::REP300,P116,PR500A,ACH-000237,REP300
JHOS2_OVARY,ACH-000132::P114::PR500A::REP300,P114,PR500A,ACH-000132,REP300
JHUEM2_ENDOMETRIUM,ACH-000909::P106::PR500A::REP300,P106,PR500A,ACH-000909,REP300
JHUEM7_ENDOMETRIUM,ACH-000993::P956::PR500B::REP300,P956,PR500B,ACH-000993,REP300
JIMT1_BREAST,ACH-000711::P111::PR500A::REP300,P111,PR500A,ACH-000711,REP300
JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000653::P951::PR500B::REP300,P951,PR500B,ACH-000653,REP300
JL1_PLEURA,ACH-000645::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000645,REP300
JMSU1_URINARY_TRACT,ACH-000753::P110::PR500A::REP300,P110,PR500A,ACH-000753,REP300
JMURTK2_SOFT_TISSUE,ACH-001532::P124::PR500B::REP300,P124,PR500B,ACH-001532,REP300
JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000151::P951::PR500B::REP300,P951,PR500B,ACH-000151,REP300
JOPACA1_PANCREAS,ACH-001353::P121::PR500B::REP300,P121,PR500B,ACH-001353,REP300
JR_SOFT_TISSUE,ACH-001096::P945.2::PR500B::REP300,P945.2,PR500B,ACH-001096,REP300
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000995::P950::PR500B::REP300,P950,PR500B,ACH-000995,REP300
JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000326::P951::PR500B::REP300,P951,PR500B,ACH-000326,REP300
JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000346::P952::PR500B::REP300,P952,PR500B,ACH-000346,REP300
J82_URINARY_TRACT,ACH-000396::P108::PR500A::REP300,P108,PR500A,ACH-000396,REP300
KALS1_CENTRAL_NERVOUS_SYSTEM,ACH-000231::P117::PR500A::REP300,P117,PR500A,ACH-000231,REP300
KARPAS1718_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001533::P952::PR500B::REP300,P952,PR500B,ACH-001533,REP300
KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000053::P950::PR500B::REP300,P950,PR500B,ACH-000053,REP300
KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000315::P955::PR500B::REP300,P955,PR500B,ACH-000315,REP300
KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000193::P955::PR500B::REP300,P955,PR500B,ACH-000193,REP300
KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000728::P954::PR500B::REP300,P954,PR500B,ACH-000728,REP300
KATOIII_STOMACH,ACH-000793::P956::PR500B::REP300,P956,PR500B,ACH-000793,REP300
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000983::P953::PR500B::REP300,P953,PR500B,ACH-000983,REP300
KD_SOFT_TISSUE,ACH-001099::P944.3::PR500B::REP300,P944.3,PR500B,ACH-001099,REP300
KELLY_AUTONOMIC_GANGLIA,ACH-000259::P103::PR500A::REP300,P103,PR500A,ACH-000259,REP300
KELLY_AUTONOMIC_GANGLIA,ACH-000259::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000259,REP300
KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000101::P951::PR500B::REP300,P951,PR500B,ACH-000101,REP300
KE39_STOMACH,ACH-000507::P948.2::PR500B::REP300,P948.2,PR500B,ACH-000507,REP300
KE97_STOMACH,ACH-000167::P951::PR500B::REP300,P951,PR500B,ACH-000167,REP300
KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000564::P954::PR500B::REP300,P954,PR500B,ACH-000564,REP300
KKU055_BILIARY_TRACT,ACH-001537::P122::PR500B::REP300,P122,PR500B,ACH-001537,REP300
KKU100_BILIARY_TRACT,ACH-001536::P126::PR500B::REP300,P126,PR500B,ACH-001536,REP300
KKU213_BILIARY_TRACT,ACH-001538::P122::PR500B::REP300,P122,PR500B,ACH-001538,REP300
KLE_ENDOMETRIUM,ACH-000293::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000293,REP300
KMBC2_URINARY_TRACT,ACH-000862::P104::PR500A::REP300,P104,PR500A,ACH-000862,REP300
KMCH1_BILIARY_TRACT,ACH-001853::P124::PR500B::REP300,P124,PR500B,ACH-001853,REP300
KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000815::P953::PR500B::REP300,P953,PR500B,ACH-000815,REP300
KMRC1_KIDNEY,ACH-000684::P106::PR500A::REP300,P106,PR500A,ACH-000684,REP300
KMRC20_KIDNEY,ACH-000250::P110::PR500A::REP300,P110,PR500A,ACH-000250,REP300
KMRC3_KIDNEY,ACH-000313::P115::PR500A::REP300,P115,PR500A,ACH-000313,REP300
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000714::P953::PR500B::REP300,P953,PR500B,ACH-000714,REP300
KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000380::P954::PR500B::REP300,P954,PR500B,ACH-000380,REP300
KMS18_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000658::P952::PR500B::REP300,P952,PR500B,ACH-000658,REP300
KMS20_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000426::P955::PR500B::REP300,P955,PR500B,ACH-000426,REP300
KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000598::P954::PR500B::REP300,P954,PR500B,ACH-000598,REP300
KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000576::P951::PR500B::REP300,P951,PR500B,ACH-000576,REP300
KMS28BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000419::P950::PR500B::REP300,P950,PR500B,ACH-000419,REP300
KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000541::P953::PR500B::REP300,P953,PR500B,ACH-000541,REP300
KNS42_CENTRAL_NERVOUS_SYSTEM,ACH-000622::P117::PR500A::REP300,P117,PR500A,ACH-000622,REP300
KNS60_CENTRAL_NERVOUS_SYSTEM,ACH-000445::P112::PR500A::REP300,P112,PR500A,ACH-000445,REP300
KNS62_LUNG,ACH-000858::P109::PR500A::REP300,P109,PR500A,ACH-000858,REP300
KNS81_CENTRAL_NERVOUS_SYSTEM,ACH-000479::P117::PR500A::REP300,P117,PR500A,ACH-000479,REP300
KON_UPPER_AERODIGESTIVE_TRACT,ACH-001542::P122::PR500B::REP300,P122,PR500B,ACH-001542,REP300
KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001106::P950::PR500B::REP300,P950,PR500B,ACH-001106,REP300
KOSC2CL343_UPPER_AERODIGESTIVE_TRACT,ACH-001543::P122::PR500B::REP300,P122,PR500B,ACH-001543,REP300
KPNYN_AUTONOMIC_GANGLIA,ACH-000227::P944.3::PR500B::REP300,P944.3,PR500B,ACH-000227,REP300
KP2_PANCREAS,ACH-000281::P109::PR500A::REP300,P109,PR500A,ACH-000281,REP300
KP3_PANCREAS,ACH-000108::P108::PR500A::REP300,P108,PR500A,ACH-000108,REP300
KP4_PANCREAS,ACH-000265::P101::PR500A::REP300,P101,PR500A,ACH-000265,REP300
KS1_CENTRAL_NERVOUS_SYSTEM,ACH-000631::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000631,REP300
KURAMOCHI_OVARY,ACH-000524::P108::PR500A::REP300,P108,PR500A,ACH-000524,REP300
KU1919_URINARY_TRACT,ACH-000486::P104::PR500A::REP300,P104,PR500A,ACH-000486,REP300
KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000074::P955::PR500B::REP300,P955,PR500B,ACH-000074,REP300
KYM1_SOFT_TISSUE,ACH-000607::P945.2::PR500B::REP300,P945.2,PR500B,ACH-000607,REP300
KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000604::P950::PR500B::REP300,P950,PR500B,ACH-000604,REP300
KYSE140_OESOPHAGUS,ACH-000823::P118::PR500A::REP300,P118,PR500A,ACH-000823,REP300
KYSE150_OESOPHAGUS,ACH-000855::P105::PR500A::REP300,P105,PR500A,ACH-000855,REP300
KYSE180_OESOPHAGUS,ACH-000693::P106::PR500A::REP300,P106,PR500A,ACH-000693,REP300
KYSE270_OESOPHAGUS,ACH-000873::P105::PR500A::REP300,P105,PR500A,ACH-000873,REP300
KYSE30_OESOPHAGUS,ACH-000777::P108::PR500A::REP300,P108,PR500A,ACH-000777,REP300
KYSE410_OESOPHAGUS,ACH-000809::P111::PR500A::REP300,P111,PR500A,ACH-000809,REP300
KYSE450_OESOPHAGUS,ACH-000865::P947::PR500B::REP300,P947,PR500B,ACH-000865,REP300
KYSE510_OESOPHAGUS,ACH-000824::P107::PR500A::REP300,P107,PR500A,ACH-000824,REP300
KYSE520_OESOPHAGUS,ACH-000637::P115::PR500A::REP300,P115,PR500A,ACH-000637,REP300
KYSE70_OESOPHAGUS,ACH-000784::P101::PR500A::REP300,P101,PR500A,ACH-000784,REP300
K029AX_SKIN,ACH-000404::P112::PR500A::REP300,P112,PR500A,ACH-000404,REP300
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000551::P951::PR500B::REP300,P951,PR500B,ACH-000551,REP300
LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000301::P950::PR500B::REP300,P950,PR500B,ACH-000301,REP300
LCLC103H_LUNG,ACH-000627::P106::PR500A::REP300,P106,PR500A,ACH-000627,REP300
LC1SQSF_LUNG,ACH-001113::P111::PR500A::REP300,P111,PR500A,ACH-001113,REP300
LI7_LIVER,ACH-000471::P102::PR500A::REP300,P102,PR500A,ACH-000471,REP300
LK2_LUNG,ACH-000769::P116::PR500A::REP300,P116,PR500A,ACH-000769,REP300
LMSU_STOMACH,ACH-000255::P114::PR500A::REP300,P114,PR500A,ACH-000255,REP300
LNCAPCLONEFGC_PROSTATE,ACH-000977::P120::PR500A::REP300,P120,PR500A,ACH-000977,REP300
LNZ308_CENTRAL_NERVOUS_SYSTEM,ACH-000760::P947::PR500B::REP300,P947,PR500B,ACH-000760,REP300
LN18_CENTRAL_NERVOUS_SYSTEM,ACH-000819::P112::PR500A::REP300,P112,PR500A,ACH-000819,REP300
LN229_CENTRAL_NERVOUS_SYSTEM,ACH-000595::P109::PR500A::REP300,P109,PR500A,ACH-000595,REP300
LN382_CENTRAL_NERVOUS_SYSTEM,ACH-000215::P947::PR500B::REP300,P947,PR500B,ACH-000215,REP300
LN464_CENTRAL_NERVOUS_SYSTEM,ACH-000676::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000676,REP300
LOUNH91_LUNG,ACH-000176::P112::PR500A::REP300,P112,PR500A,ACH-000176,REP300
LOVO_LARGE_INTESTINE,ACH-000950::P109::PR500A::REP300,P109,PR500A,ACH-000950,REP300
LOXIMVI_SKIN,ACH-000750::P104::PR500A::REP300,P104,PR500A,ACH-000750,REP300
LPS141_SOFT_TISSUE,ACH-001799::P124::PR500B::REP300,P124,PR500B,ACH-001799,REP300
LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000204::P955::PR500B::REP300,P955,PR500B,ACH-000204,REP300
LS_AUTONOMIC_GANGLIA,ACH-001548::P122::PR500B::REP300,P122,PR500B,ACH-001548,REP300
LS1034_LARGE_INTESTINE,ACH-000252::P119::PR500A::REP300,P119,PR500A,ACH-000252,REP300
LS180_LARGE_INTESTINE,ACH-000957::P113::PR500A::REP300,P113,PR500A,ACH-000957,REP300
LS411N_LARGE_INTESTINE,ACH-000985::P111::PR500A::REP300,P111,PR500A,ACH-000985,REP300
LS513_LARGE_INTESTINE,ACH-000007::P103::PR500A::REP300,P103,PR500A,ACH-000007,REP300
LUDLU1_LUNG,ACH-000390::P106::PR500A::REP300,P106,PR500A,ACH-000390,REP300
LU99_LUNG,ACH-000444::P107::PR500A::REP300,P107,PR500A,ACH-000444,REP300
LXF289_LUNG,ACH-000787::P110::PR500A::REP300,P110,PR500A,ACH-000787,REP300
L33_PANCREAS,ACH-000685::P101::PR500A::REP300,P101,PR500A,ACH-000685,REP300
L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000183::P950::PR500B::REP300,P950,PR500B,ACH-000183,REP300
L82_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001111::P950::PR500B::REP300,P950,PR500B,ACH-001111,REP300
MALME3M_SKIN,ACH-000477::P120::PR500A::REP300,P120,PR500A,ACH-000477,REP300
MB1_THYROID,ACH-001356::P126::PR500B::REP300,P126,PR500B,ACH-001356,REP300
MCAS_OVARY,ACH-000796::P104::PR500A::REP300,P104,PR500A,ACH-000796,REP300
MCC13_SKIN,ACH-001550::P123::PR500B::REP300,P123,PR500B,ACH-001550,REP300
MCC142_SKIN,ACH-001551::P122::PR500B::REP300,P122,PR500B,ACH-001551,REP300
MCC26_SKIN,ACH-001552::P124::PR500B::REP300,P124,PR500B,ACH-001552,REP300
MCF7_BREAST,ACH-000019::P116::PR500A::REP300,P116,PR500A,ACH-000019,REP300
MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000583::P951::PR500B::REP300,P951,PR500B,ACH-000583,REP300
MDAMB175VII_BREAST,ACH-000759::P116::PR500A::REP300,P116,PR500A,ACH-000759,REP300
MDAMB231_BREAST,ACH-000768::P112::PR500A::REP300,P112,PR500A,ACH-000768,REP300
MDAMB361_BREAST,ACH-000934::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000934,REP300
MDAMB435S_SKIN,ACH-000884::P110::PR500A::REP300,P110,PR500A,ACH-000884,REP300
MDAMB436_BREAST,ACH-000573::P113::PR500A::REP300,P113,PR500A,ACH-000573,REP300
MDAMB453_BREAST,ACH-000910::P956::PR500B::REP300,P956,PR500B,ACH-000910,REP300
MDAMB468_BREAST,ACH-000849::P112::PR500A::REP300,P112,PR500A,ACH-000849,REP300
MDAPCA2B_PROSTATE,ACH-000952::P126::PR500B::REP300,P126,PR500B,ACH-000952,REP300
MDST8_LARGE_INTESTINE,ACH-000935::P956::PR500B::REP300,P956,PR500B,ACH-000935,REP300
MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000072::P951::PR500B::REP300,P951,PR500B,ACH-000072,REP300
MELHO_SKIN,ACH-000450::P110::PR500A::REP300,P110,PR500A,ACH-000450,REP300
MELJUSO_SKIN,ACH-000881::P112::PR500A::REP300,P112,PR500A,ACH-000881,REP300
MEL285_UVEA,ACH-002015::P125::PR500B::REP300,P125,PR500B,ACH-002015,REP300
MEL290_UVEA,ACH-002016::P126::PR500B::REP300,P126,PR500B,ACH-002016,REP300
MESSA_SOFT_TISSUE,ACH-000449::P107::PR500A::REP300,P107,PR500A,ACH-000449,REP300
MEWO_SKIN,ACH-000987::P110::PR500A::REP300,P110,PR500A,ACH-000987,REP300
MFE280_ENDOMETRIUM,ACH-000192::P114::PR500A::REP300,P114,PR500A,ACH-000192,REP300
MFE296_ENDOMETRIUM,ACH-000879::P105::PR500A::REP300,P105,PR500A,ACH-000879,REP300
MFE319_ENDOMETRIUM,ACH-000988::P118::PR500A::REP300,P118,PR500A,ACH-000988,REP300
MG63_BONE,ACH-000359::P105::PR500A::REP300,P105,PR500A,ACH-000359,REP300
MG63_BONE,ACH-000359::P944.3::PR500B::REP300,P944.3,PR500B,ACH-000359,REP300
MHHES1_BONE,ACH-000391::P111::PR500A::REP300,P111,PR500A,ACH-000391,REP300
MHHES1_BONE,ACH-000391::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000391,REP300
MHHNB11_AUTONOMIC_GANGLIA,ACH-000078::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000078,REP300
MIAPACA2_PANCREAS,ACH-000601::P101::PR500A::REP300,P101,PR500A,ACH-000601,REP300
MKN1_STOMACH,ACH-000351::P106::PR500A::REP300,P106,PR500A,ACH-000351,REP300
MKN45_STOMACH,ACH-000356::P113::PR500A::REP300,P113,PR500A,ACH-000356,REP300
MKN7_STOMACH,ACH-000678::P115::PR500A::REP300,P115,PR500A,ACH-000678,REP300
MKN74_STOMACH,ACH-000758::P106::PR500A::REP300,P106,PR500A,ACH-000758,REP300
MMNK1_BILIARY_TRACT,ACH-001854::P122::PR500B::REP300,P122,PR500B,ACH-001854,REP300
MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000763::P953::PR500B::REP300,P953,PR500B,ACH-000763,REP300
MM127_SKIN,ACH-001563::P124::PR500B::REP300,P124,PR500B,ACH-001563,REP300
MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000362::P950::PR500B::REP300,P950,PR500B,ACH-000362,REP300
MOLM14_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001574::P954::PR500B::REP300,P954,PR500B,ACH-001574,REP300
MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000369::P955::PR500B::REP300,P955,PR500B,ACH-000369,REP300
MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000453::P950::PR500B::REP300,P950,PR500B,ACH-000453,REP300
MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000795::P954::PR500B::REP300,P954,PR500B,ACH-000795,REP300
MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000918::P953::PR500B::REP300,P953,PR500B,ACH-000918,REP300
MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000964::P953::PR500B::REP300,P953,PR500B,ACH-000964,REP300
MON_SOFT_TISSUE,ACH-001128::P118::PR500A::REP300,P118,PR500A,ACH-001128,REP300
MON_SOFT_TISSUE,ACH-001128::P944.3::PR500B::REP300,P944.3,PR500B,ACH-001128,REP300
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001129::P955::PR500B::REP300,P955,PR500B,ACH-001129,REP300
MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000006::P955::PR500B::REP300,P955,PR500B,ACH-000006,REP300
MPP89_PLEURA,ACH-000319::P105::PR500A::REP300,P105,PR500A,ACH-000319,REP300
MP41_UVEA,ACH-002010::P125::PR500B::REP300,P125,PR500B,ACH-002010,REP300
MSTO211H_PLEURA,ACH-000335::P114::PR500A::REP300,P114,PR500A,ACH-000335,REP300
MS751_CERVIX,ACH-001360::P123::PR500B::REP300,P123,PR500B,ACH-001360,REP300
MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000492::P955::PR500B::REP300,P955,PR500B,ACH-000492,REP300
M059K_CENTRAL_NERVOUS_SYSTEM,ACH-000152::P947::PR500B::REP300,P947,PR500B,ACH-000152,REP300
NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000938::P952::PR500B::REP300,P952,PR500B,ACH-000938,REP300
NB1_AUTONOMIC_GANGLIA,ACH-000804::P105::PR500A::REP300,P105,PR500A,ACH-000804,REP300
NB1_AUTONOMIC_GANGLIA,ACH-000804::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000804,REP300
NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000294::P954::PR500B::REP300,P954,PR500B,ACH-000294,REP300
NCCIT_TESTIS,ACH-001578::P123::PR500B::REP300,P123,PR500B,ACH-001578,REP300
NCIH1048_LUNG,ACH-000866::P115::PR500A::REP300,P115,PR500A,ACH-000866,REP300
NCIH1092_LUNG,ACH-000514::P950::PR500B::REP300,P950,PR500B,ACH-000514,REP300
NCIH1105_LUNG,ACH-000780::P955::PR500B::REP300,P955,PR500B,ACH-000780,REP300
NCIH1299_LUNG,ACH-000510::P102::PR500A::REP300,P102,PR500A,ACH-000510,REP300
NCIH1339_LUNG,ACH-000921::P107::PR500A::REP300,P107,PR500A,ACH-000921,REP300
NCIH1341_LUNG,ACH-000129::P953::PR500B::REP300,P953,PR500B,ACH-000129,REP300
NCIH1355_LUNG,ACH-000666::P110::PR500A::REP300,P110,PR500A,ACH-000666,REP300
NCIH1373_LUNG,ACH-000845::P113::PR500A::REP300,P113,PR500A,ACH-000845,REP300
NCIH1435_LUNG,ACH-000852::P113::PR500A::REP300,P113,PR500A,ACH-000852,REP300
NCIH1437_LUNG,ACH-000589::P107::PR500A::REP300,P107,PR500A,ACH-000589,REP300
NCIH1563_LUNG,ACH-000892::P106::PR500A::REP300,P106,PR500A,ACH-000892,REP300
NCIH1568_LUNG,ACH-000869::P115::PR500A::REP300,P115,PR500A,ACH-000869,REP300
NCIH1573_LUNG,ACH-000916::P106::PR500A::REP300,P106,PR500A,ACH-000916,REP300
NCIH1581_LUNG,ACH-000015::P106::PR500A::REP300,P106,PR500A,ACH-000015,REP300
NCIH1623_LUNG,ACH-000744::P120::PR500A::REP300,P120,PR500A,ACH-000744,REP300
NCIH1648_LUNG,ACH-000766::P110::PR500A::REP300,P110,PR500A,ACH-000766,REP300
NCIH1650_LUNG,ACH-000035::P112::PR500A::REP300,P112,PR500A,ACH-000035,REP300
NCIH1651_LUNG,ACH-000893::P109::PR500A::REP300,P109,PR500A,ACH-000893,REP300
NCIH1693_LUNG,ACH-000021::P118::PR500A::REP300,P118,PR500A,ACH-000021,REP300
NCIH1694_LUNG,ACH-000431::P952::PR500B::REP300,P952,PR500B,ACH-000431,REP300
NCIH1703_LUNG,ACH-000747::P111::PR500A::REP300,P111,PR500A,ACH-000747,REP300
NCIH1792_LUNG,ACH-000496::P115::PR500A::REP300,P115,PR500A,ACH-000496,REP300
NCIH1793_LUNG,ACH-000888::P107::PR500A::REP300,P107,PR500A,ACH-000888,REP300
NCIH1838_LUNG,ACH-000733::P106::PR500A::REP300,P106,PR500A,ACH-000733,REP300
NCIH1876_LUNG,ACH-000586::P956::PR500B::REP300,P956,PR500B,ACH-000586,REP300
NCIH1915_LUNG,ACH-000434::P120::PR500A::REP300,P120,PR500A,ACH-000434,REP300
NCIH1930_LUNG,ACH-000870::P955::PR500B::REP300,P955,PR500B,ACH-000870,REP300
NCIH1944_LUNG,ACH-000414::P115::PR500A::REP300,P115,PR500A,ACH-000414,REP300
NCIH196_LUNG,ACH-000752::P949.2::PR500B::REP300,P949.2,PR500B,ACH-000752,REP300
NCIH1975_LUNG,ACH-000587::P107::PR500A::REP300,P107,PR500A,ACH-000587,REP300
NCIH2004RT_SOFT_TISSUE,ACH-000533::P946.2::PR500B::REP300,P946.2,PR500B,ACH-000533,REP300
NCIH2009_LUNG,ACH-000886::P110::PR500A::REP300,P110,PR500A,ACH-000886,REP300
NCIH2023_LUNG,ACH-000781::P105::PR500A::REP300,P105,PR500A,ACH-000781,REP300
NCIH2030_LUNG,ACH-000521::P112::PR500A::REP300,P112,PR500A,ACH-000521,REP300
NCIH2052_PLEURA,ACH-000153::P108::PR500A::REP300,P108,PR500A,ACH-000153,REP300
NCIH2077_LUNG,ACH-000010::P118::PR500A::REP300,P118,PR500A,ACH-000010,REP300
NCIH2087_LUNG,ACH-000841::P115::PR500A::REP300,P115,PR500A,ACH-000841,REP300
NCIH211_LUNG,ACH-000639::P952::PR500B::REP300,P952,PR500B,ACH-000639,REP300
NCIH2110_LUNG,ACH-000929::P117::PR500A::REP300,P117,PR500A,ACH-000929,REP300
NCIH2122_LUNG,ACH-000311::P114::PR500A::REP300,P114,PR500A,ACH-000311,REP300
NCIH2126_LUNG,ACH-000785::P118::PR500A::REP300,P118,PR500A,ACH-000785,REP300
NCIH2170_LUNG,ACH-000481::P117::PR500A::REP300,P117,PR500A,ACH-000481,REP300
NCIH2171_LUNG,ACH-000525::P953::PR500B::REP300,P953,PR500B,ACH-000525,REP300
NCIH2172_LUNG,ACH-000924::P108::PR500A::REP300,P108,PR500A,ACH-000924,REP300
